1150	B00541OAZG	R38EVFH8OF84U1	Nostalgia Electrics RMO-400RED Retro Series .9 CF Microwave Oven, Red	Super!	The controls are great, it's really good looking, and it works fine. What more could you want?  This is not a big microwave, but it does everything I want.  Even the popcorn setting is perfect.
3156	B00785N6V0	R3LK2B3P4S0FAI	Panasonic NN-SE982S Genius "Prestige" 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology & Blue Electrostatic Dial, Stainless Steel	Very powerful, but not enough gradient controls	Has all manner of functions, and I have to keep the booklet handy every time I use it.  I thas a "minutes" button that scheduled run time in whole minutes.  When following directions to microwave a food product for 1 minute 30 seconds, you must schedule 2 minutes and stand by to stop it at 1:30.  Although seemingly very high tech, I would prefer a knob to the current way of setting time for other options.
3157	B002O0JQQI	R1MKY0523ASKYC	Sharp Half Pint Microwave Oven	Well made little machine.	Have had this microwave for 10 years and four moves and it is still going strong.
3158	B00785MVRA	RDQ4UUZEOFCZ5	Panasonic NN-SD372S 0.8 cuft 950-Watt Microwave with Inverter Technology, Stainless Steel	Compact unit works great, so far.	I bought this microwave because it had the most power of any compact unit. Only had it a month, but so far no problems. It takes up less space than my old Kenmore, heats quickly, and so far, I haven't found any hot spots. Small downside is the front panel does show fingerprints so more regular cleaning is required.
3159	B004WOF01E	R1TCP2JDFID9E3	Kenmore 79203 Elite Stainless Steel 2.0 cu. ft. Countertop Microwave w/ TrueCookPlusTM Technology	Very nice microwave for a very small price!	This is a very good looking, full powered microwave.  It has a lot of special features that we may never use, but they're there if we want them. The main reason I love this oven is because it is large enough to hold a 9"x13" pan.  The turntable works great and the oven is fairly quiet.  I'm very glad to have purchased it at such a low price.
3160	B0009KMYDW	R1S153KFB0GCKN	Panasonic NN-H965BF Genius 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	Two problems in as many months	I own a number of Panasonic products.  In fact my previous microwave was a Panasonic and lasted for years before I started having problems with it.  So we bought this Panasonic.  I am very disappointed with this unit!  Maybe I just got a lemon.  But right off the bat the microwave's fan made a whirring sound at startup and shutdown, that was audible enough that I HAD to take it in for warranty repair.  During the heating the microwave was loud enough to drown the noise of the fan.  I was hoping that microwave technology in this day and age would make for much quieter operation.  We did not have a microwave for the 2 weeks of warranty repair since parts were not available at the Panasonic authorized service dealer and had to be shipped.  Then within a month of that problem, the microwave stopped heating right in the middle of a heating cycle, consistently.  It is now back at the service shop waiting for a part.  So, in the 3 months we have had the unit we have had two problems and not had the unit available for use for a month.  Very disappointing!
3161	B000ON2TQG	RVMGWYMWUK348	Panasonic NN-SD997S Genius "Prestige" 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	You get what you pay for!	We've had this microwave for several months now, after replacing an old one that was having trouble (which 1/4 of the plate that it decided to heat on any given day was apparently determined by the phases of the moon, or possibly sun spots).First of all, this is a good size microwave.  If you are upgrading from a smaller one, be sure to check the dimensions listed in the product description before ordering.It's very well built. It gives the impression that it's probably going to last forever. All of the buttons, the dial, the door and its release mechanism are all very solid. The inner rotating tray and the rotation mechanism that it sits on are also well done -- even with a really lopsided load, the rotation of the tray remains smooth.The performance of this microwave has been stellar.  As mentioned in another review, the Popcorn mode is perfect -- I have yet to see a single burnt piece come out of a bag.  The "Sensor Reheat" mode has been spectacular for me as well.  Just put the food in, and press the button. I use it all the time for leftovers, and wow!  As a matter of fact, just yesterday I used it to reheat a plate that included ground beef, mixed vegetables, and a large amount of mashed potatoes -- nothing was overdone, and the mashed potatoes were hot all the way through!The unit itself is quiet -- it probably operates at about a third of the volume of my old one (admittedly, that's not saying much).  My girlfriend thinks it's hilarious that the display says "Enjoy Your Meal" after it finishes heating.There are a number of features that I haven't tried, since I haven't had a need for them yet.  If I end up using one of these features in the future, I'll update this review with the new info.All in all, it's a great machine. Easily the best microwave I have ever owned. It's expensive (mine was an open box item at a local retailer, purchased for $179), but the capabilities (and the distinct sense that it will last forever) make it a worthwhile investment.
3162	B00785MVRA	R23HFP8U9R3D22	Panasonic NN-SD372S 0.8 cuft 950-Watt Microwave with Inverter Technology, Stainless Steel	works quite well	I wanted an inverter style microwave oven to replace the aging microwave I had been using for the last 10 years.If you use the lower levels for warming soups and stews, heating frozen dinners and defrosting frozen food, this unit works great, since it can actually vary the power applied to the food, not just cycle it on and off. This feature heats the food more evenly, without over-heating the edges of the food. It excels at keeping food warm after the cooking or reheating is completed.I also like the LED interior lighting, which means it probably wont ever burnout and need to be replaced.The only minor issues I have with this oven: The labeling of the buttons, its hard to see in low light levels, and there is nothing on the display to indicate that the oven is indeed cooking at a lower power level like some of the other Panasonic ovens have.Overall the oven is an ideal compact oven for singles, couples, and maybe dorm use, or as a second oven for large families.
3163	B005BFZ5TU	R1AZOWZF94QGJL	Panasonic NN-SN651B Genius 1.2 cuft 1200-Watt Sensor Microwave with Inverter Technology, Black	POS -- BUYER BEWARE -- Faulty MicroWave AND TERRIBLE customer service!	I will never order another Panassonic product in my life!  Immediately we heard a bad loud ringing sound in our POS Microwave and contacted Amazon for a return.  Panasonic intercepted, and would not let our return process WITHOUT a technician certifying that the microwave has a problem (what ever happened to "the customers always right?").  My wife takes it to the service repair jerk who tells her there's nothing wrong with the microwave AND messes up the reconstruction of the unit so now the frame is all warped.  AWESOME.  Now we are left with a deranged microwave and Panasonic won't take it back because some crap for brains technician tells us "nothing wrong with this unit."  It's buzzing so loud we have to leave it unplugged, never has the right time displayed as we keep unplugging/plugging it in to avoid the sound.PANASONIC SUCKS!  I will be boycotting ALL of their products from now on!!  We are good customers and did everything we were told to do and we're left with a damaged product which was broken OUT OF THE BOX and Panasonic won't lift a finger to help.AVOID AT ALL COSTS
3164	B004DMUBVE	R37ODB6V7SGFG2	Oster AM730B 0.7-Cubic Feet Countertop Microwave Oven, 700-Watt, Black	A semi-useful review (I hope) on the size of the microwave: it is small, and I mean SMALL...	I bought this microwave for the sole purpose of.... POPCORN. Yes, popcorn. I actually prefer Jiffy Pop Popcorn (it is the best popcorn, and I am a popcorn snob), but popping the Jiffy Pop on the stove is very loud, and living in an apartment, it is just not courteous to make such loud , rapid popping noises at 1 a.m....To get more to the point, the microwave works well, heating wise (so far), but it is too small for even a regular size bag of popcorn. Sure, if you want to eat a mini bag of popcorn, it is great... but if your comfort food is popcorn, and you want any of the following: regular size bag, Orville's movie tub, or the pop up bowl popcorn, you can forget about be happy with the size of the microwave. You may be later tolerant of it, because the regular size popcorn bag will stop getting stuck on the sides of the microwave once it is almost FINISHED popping, about, 15 seconds, give or take a few... but you will not be happy to know that it is impossible to get the tub or the pop up bag to pop all the way or correctly because there is not enough space, vertically.Not only is it just too small for my capacity of popcorn inhalation, the glass plate doesn't seem to like to stay where it is supposed to. However, perhaps it was shifting because, again, the popcorn bag was getting caught on the sides of the microwave. I dont really have much else to compare it to, because since I bought it, I have only used it a few times, and every time was for popcorn. :)Well, wait... I did use it to try and soften butter, but that is never a good idea to do in a microwave, so I cannot fault the microwave for melting the center of my butter after being in there for... 10 seconds. Definitely bad judgement on my part.  :/I will update on the actual efficiency of the microwave if I choose to use it for anything other than popcorn.But, for the people who are looking for an opinion on size.... it is too small for a regular size bag of popcorn.Also, I do know that at  .7cu it is supposed to be small, but when it cannot even fit a regular size bag of popcorn... well, that just makes me absolutely tweaky.P.S. always go with Orville (its worth the extra dollar) and try some Jiffy Pop if you haven't before.. you will never look at microwave popcorn the same way again... :)
3165	B005BFZ5N6	R1AO7W1EEJJ2EO	Panasonic NN-SD681S Genius "Prestige" 1.2 cuft 1200 Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	Fabulous features!	We love our new microwave!  After using this for about 7 months, we have enjoyed to features if this microwave.  Our favorite details are the melt/soften feature (works very well!) and the sensor reheat feature.  No complaints thus far for this microwave!
3166	B007TIE1V0	R3ILUWFOOXQHJ	Sunbeam SGS90701W 0.7-Cubic Feet Microwave Oven, White	Dead after 10 months	One star because I hate that I spent good money on this microwave. We used it very little and mainly to heat tea water.  Stopped dead after 10 months use.  Should have gotten a different brand. Have you ever used Sunbeam batteries?  They don't work either.Update:  I may have spoken a little hastily.  I called these people and they were very nice on the phone but you've got to understand I was upset and my ears were full of tears from laying on the couch and crying over all that money I spent.  They sent me an e-mail with instructions on filling out the proper forms which consisted of removing the plastic label from the back of the microwave that had  the serial number and product manufacturing date and attaching it to the form.  Taking a pic of the cut power cord so they will know you just ain't saying this stuff to get a refund. (Would a guy named Slick lie?) And mailing it to them. A refund of the full purchase price should be sent to me in 4 to 6 weeks.  I can live with that. Even the best products break down sometimes. I'll let you know and will probably have to change my rating if they pay me back my mula.
3167	B0009KMYGY	R2RJ4SVK61BNUY	Panasonic NN-H765WF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	Sufficient	Microwave is okay.  It is fairly big... It is most certainly powerful.  It just seems a little cheap? Maybe it's just me but I am used to over the counter units and have had some nice ones.
3168	B0009KMYDM	R3UX5YY2QXKZ11	Panasonic NN-H965WF Genius 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	Great product, great price.	I really like this large microwave, it is very simple and has a nice clean look in the white.  The door is a bit noisy to close and that is the only thing I dislike because it seems overly hard and so I am thinking it may break but time will tell.  I would recommend this for the price.  My last one cost almost double and broke within a year - the one before that I had for 10 years so I guess you never know.
3169	B005BFZ5N6	R31LZDZFPALAEK	Panasonic NN-SD681S Genius "Prestige" 1.2 cuft 1200 Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	I LOVE this microwave!	This is my third Panasonic microwave and yes, they frustrate me when they don't last. One lasted a year and the most recent lasted two years. Each time I looked and felt I would not get another one on principle, but I didn't find another brand I liked. This model is an upgrade and apparently from the one I had.  I love it more than the two previous ones and it seems better built. The appearance is simply cool, looking almost sci-fi. No kidding.  It feels solid, the door is solid opening and closing and it works beautifully.  Didn't think it mattered, but the blue light is in fact very cool.  I microwave a lot but not extensive cooking,  When my last one made loud noises, I knew I had to act as I couldn't be without for long. What a pleasure to look on Amazon and in two days it was on my door step. No lugging it from a cart to my car.  I pushed it in and it was up and running in literally five minutes.  They are in fact a "fulfillment center." :)
3170	B004WP0DJW	R3V4EUDSGCFTPH	Kenmore Black 1.2 cu. ft. Countertop Microwave 69129	Black Microwave	Very nice microwave.  Came packaged securely.  It is large enough to hold a medium sized casserole dish which is unusual with most microwaves.  I would definitely recommend this applicance.
3171	B003MGJ17W	R2JT7BPO384O98	Oster OGG3701 .7-Cubic Foot 700-Watt Digital Microwave Oven	Unevan Cooking and Loud	Bought this Microwave a couple of years ago, and for the most part it works fine.  It is very noisy, but that is not the major complaint.  I have never had a microwave cook as unevenly and this one.  You can prepare 2 exact meals and one will come out over cooked, and the other one will come back lukewarm.  For example, if you take 2 bowls of oatmeal, exactly measured for both.  You put the first bowl in, put the timer on 1 minute and 30 secs, and the oatmeal comes out fine.  You put the second bowl in there, and it comes out overcooked and extremely thick. Well, I thought, maybe as the Microwave heats up, it will overcook.  Not a chance!!  It will sometime overcook the first bowel of oatmeal, and the second will be fine, so it's not the longer it's on, the hotter it cooks.  It just makes up it's mind to overcook or not.  Their is no rhyme or reason.  Long story short, you have to stand over it, look in while it's cooking, so you won't have a ruined meal.  I'm probably going to donate it to the Good Will, and buy another one.
3172	B00785MVRA	R3Q30G4PCG93NT	Panasonic NN-SD372S 0.8 cuft 950-Watt Microwave with Inverter Technology, Stainless Steel	Microwave broken just after return window expired	Heard all good comments on this one. Bought this microwave during Thanksgiving time. Used very lightly for two months. It broke yesterday. Just after return window expired. Won't recommend it.
3173	B003VV5PNW	R218YWDOWG4TC5	Frigidaire FFCM0724LW FFCM0724LW Microwave Oven	Lacking specs	Does the microwave have no watt rating or cubic foot size?  Is it a powerless and sizeless device?  Is this even possible with our laws of physics?
3174	B0009KMYHI	R1AYPU14QL4A1L	Panasonic NN-H765BF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	Reliable	I trust Panasonic when it comes to microwave. Their microwave lasts for a very long time. It's doesn't' have that many fancy functions, but I am good with it. It cooks well. It dies on me after many years. The internal is large. Nothing much to complain about Panasonic microwaves.
3175	B005BFZ5TU	R1BRP9SNFEXZTO	Panasonic NN-SN651B Genius 1.2 cuft 1200-Watt Sensor Microwave with Inverter Technology, Black	Panasonic NN SN651B	Don't like it at all.  Very loud.  Hard to figure out.  Defrost should be call cook instead of defrost.  I bought a Panasonic in 1975.  It finally quit and I replaced it with this one.  OHHH, to have my old one back.
3176	B0009KMYGY	R3H8XSMCM0C57X	Panasonic NN-H765WF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	Working like a champ	Update as of May 2012.Still running like a champ, buttons look like new.Who knows how many burned popcorn bags have ran through this :)..seriously, the inside top has turned black due to people burning things!..Wipe it down, air it out, and keep on trucking.I'd buy one of these again.-----------------------This microwave was purchased to replace an older unit that had been worn out at our office.  We have four microwaves that get an average of 50 lunches a day ran through each of them.  That and countless coffees, teas, burned popcorn! etc.  What we first noticed is it brought a cold cup of water to a boil in under two minutes!  The other 1200 watt microwaves need three or more.Upsides.  Quick and easy use.  Easy to understand buttons with a 1 minute or add a minute feature.  Going with white saved about 20$ off the black unit.  Thankfully the popcorn option works beautifully. No more stinky burned popcorn!Downsides.  Needs a better light.  It's hard to see your food in this oven.  Can be confusing options for setting the controls and clock.  Don't loose the manual!  The door button seems to stick but returns to normal when you close the door.  The bulb is not replaceable from the inside.The turntable can pop off the spinner, but that's not uncommon for these types.Cleaning is easy.  Well, as easy as it can be with an office of messy ba_tards that don't clean up after themselves. ;)
3177	B000ON2TQG	R1HCK0DUF48AGX	Panasonic NN-SD997S Genius "Prestige" 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	Concerned about dangerous glass breaking	While defrosting some frozen vegetables on a microwave safe plate, the microwave cracked the glass of the plate and the glass platter (pictured here; Panasonic Microwave Glass Tray (16 1/2") A06014M00AP) that came with the microwave (Panasonic Prestige NN-SD997S)! It had not done this before (but I've owned this only since May 21, 2012) and it never happened with my prior microwave. I am very concerned. First, the glass platter is broken. Second, I am concerned that this microwave is dangerous having done such a thing.I submitted the above information in the 600 word complaint/support form on the Panasonic website. I will report back what reply I receive, so that you can make up your mind on purchasing from Panasonic.  Panasonic Microwave Glass Turntable Plate / Tray 16 1/2" # F06014M00APUPDATE:  The response I got was disappointing drivel.  Below is a copy of their comment and here is the translation:  1.)  We don't care that our machine produced such a dangerous result; 2.)  You can send us more money to have our defective product repaired and/or replaced."We do apologize for the inconvenience.  However, the glass tray is a user replaceable/consumable part that is not covered under the limited warranty of the unit.Please contact our National Parts Department by calling 800-332-5368 between 9 A.M. to 9 P.M. Monday through Friday Eastern Standard Time, for the availability of the Glass Tray (A06014M00AP).Based on the information you have provided, we recommend having the product checked by an authorized Panasonic service center. We have provided authorized service facilities in your area that you can contact for further assistance."
3178	B00180LXWA	R2XX9R2RE2HVF7	Haier MWM0701TB Compact 2/3-Cubic-Foot 700-Watt Microwave Oven, Black	Good microwave	The shipment was on time, no delay with that.The microwave is small sized and decent. Its ideal for students and working people. You can heat cups, small sized bowls. Normal sized plates do not fit in.As a student I liked this microwave.
3179	B0009KMYHI	R3RWC6PP8MVBBV	Panasonic NN-H765BF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	Great Microwave	We had a Panasonic microwave that gave out after 11 years, and we had one before that. My brother has had one for 25 years. We're happy with them.My wife wanted black for our black kitchen with a large platter, I wanted it to fit the hole in the kitchen,... so fitting our criteria, I ordered this one.  This size is great, it fits dishes that are wider than most for these external and volume dimensions (15" platter).  The power is great (1:20 for tea).  We've used the sensor cooking for veggies and potatoes with great results.The front is gloss black. I think I'd rather have a dull finish, but it easily wipes clean, so no concern.This feels like a better item than the one it replaced, so all in all that's a great start for what will likely be a long relationship...
3180	B0009KMYGY	R1VKU40NG7OKA8	Panasonic NN-H765WF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	SEEMS WELL MADE AND WORKS GREAT.	This microwave works great and the popcorn button has 3 levels depending on the size of the bag. The first level is for the standard size so you just hit the popcorn button once and then start and it comes out great. The size is nice, its not as tall as some weve had and the inside has a nice large glass platter that rotates. You can reduce the cooking power if you like. It will also keep foods warm to serve when you are ready. Its a nice micrwave for the price, easy to use and works well. The door seems light but thats fine as long as it holds up.
3181	B002VI5KPY	R2KJDKTO0KU8PO	Kenmore Black 0.7 Cu. ft. Counter Top Microwave 69079	WAY-TOO-NOISY (+_+)!	Been a Loyal Customer of Kenmore 0.7 Cu. ft. Counter Top Microwave -this is my 3RD round:Maybe because the previous ones were manufactured in the United States,the quality was to my satisfaction;however, this one, maybe because it's manufactured in China --Annoyingly WAY-TOO-NOISY, buttons are NOT as sensitive to touch, especially the START BUTTON (have to hold DOWN the unit with one hand & press hard the SB 2-3 times with the other -- INCONVENIENT);SIGNS ARE NOT CLEARLY VISIBLE -- another inconvenience.As it's COMPACT serves my need!As for the POWER USAGE, we shall see when I get the bill.I'll get adjusted to the inconveniences but the HIGH-VOLUME-NOISE of this product is something else;Hope, it gets improved in the future.
3182	B000ON6HMS	R3SYX0IAPBXNUC	Panasonic NN-SD797S Genius "Prestige" 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	Panasonic  Genius "Prestige" Microwave	Our old microwave was over 20 years old and also was a Panasonic.  This new microwave has so many new features and is quite simple to use once you get cooking with it.  It is very nice looking and easy to keep clean.  I know I will be using it more and more as time goes on. It's a winner for me.
3183	B005BFZ5N6	R17ZT8MPPMNJ0I	Panasonic NN-SD681S Genius "Prestige" 1.2 cuft 1200 Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	works fine - not 91yr old user friendly	My f-in-law asked me to find him a new microwave capable of softening ice cream ~ his old unit had the number read-out die.The new unit works fine; having to figure out new controls has been a challenge for this 91 yr. old (active) gentleman.HE likes the unit.The need to continually hit a reset button has been problematic.He is having a learning curve issue with re-heating food especially bread products.
3184	B0009KMYHI	R1CYGGN3GO9NCI	Panasonic NN-H765BF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	NICE!	This microwave is VERY nice and has TONS of features that we will probably never use.  The beeper is nice and not too loud, but does beep 5 times.
3185	B007TIE160	R301JVDXJKQKQM	Oster OGZB1101 1.1 Cubic Feet Digital Microwave Oven, Black	Dim display screen	The appliance works ok but the display is so dim it is difficult to read. The one I returned was worse and couldn't be read.
3186	B0009KMYHI	R12D9D7U14SKQM	Panasonic NN-H765BF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	very nice microwve	simple to operate, quite, cooks well, easy to understand modes. Larger than most models, but can handle larger dishes, turntable helps cook food more evenly.
3187	B00785MYBS	R30JJEBTHHS6KK	Panasonic NN-SD762S Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Stainless Steel	Recommend this microwave	Very pleased with the microwave. Slightly larger than my previous oven and the extra space is great. Also very happy with the inverter feature to select true power levels.
3188	B0009KMYDM	R1HHQ41I726F7M	Panasonic NN-H965WF Genius 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	Deeper heating.	This replaced a smaller unit that took two and one half min. to reheat a cup of coffee.  Do it now in One and a half min.I like the automatic time selection for many foods and amounts.
3189	B005BFZ5TU	R2P4QU17G0LIRH	Panasonic NN-SN651B Genius 1.2 cuft 1200-Watt Sensor Microwave with Inverter Technology, Black	Panasonic Microwave	Needed a countertop microwave for a new home customer and was shopping price. This was the best choice. Customer is happy.
3190	B0009KMYDW	R1U9JNCU4MUGEX	Panasonic NN-H965BF Genius 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	Very good for the price	Original item arrived improperly assembled by manufacturer.  Return and replacement went easily per Amazon procedure.  Replacement is glossy and shows smuges/fingerprints easily.  The oven performs as advertised.  Pushing a button to open the door is different, had to get used to.  That can move the oven if too vigorous.  Large size good for our purpose.  We have an opening in cabinetry which this fills nicely.
3191	B0009KMYDM	R3CUPT2LT77HVK	Panasonic NN-H965WF Genius 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	Panasonic Microwave	Pros: Cooks evenly, 1250 Watts of power, large full size comportment, quick function buttons, rotating turntable.Cons: None so far.The Bottom Line: I definitely recommend this microwave becasuse of it's 1250 Watts of power and large size.
3192	B004WP0DJW	RAOIG9V0FYUFU	Kenmore Black 1.2 cu. ft. Countertop Microwave 69129	more than i bargained for	I am very impressed with the evenness of cooking and that it has a curved back inside to allow turning of large round items.
3193	B005GSZB9Q	RGJ2UPBM175YO	Whirlpool WMC20005YW 0.5 Cu. Ft. White Countertop Microwave	Just what I needed!	I ordered this corner microwave due to a very limited amount of counter space.  It fits right where I wanted it to and looks great! I have had it for a couple of weeks now and have not run across any issues.  Great purchase.  Thanks!
3194	B0009KMYDM	R1JC52VI6K9K7Q	Panasonic NN-H965WF Genius 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology, White	Works fine but makes a funny noise with fan when starting and stopping.	This microwave is large and has lots of features such as sensors that tell you when the food is hot and so on.  The only thing that gives me pause is the fan makes a noise when microwave starts and stops.  My husband took of the back and looked at it to make sure something wasn't broken, but everything was fine.  It works great.  Still, the noise is of some concern.
3195	B0009KMYHI	RH0HY4BTW7BQ1	Panasonic NN-H765BF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	A Little Disappointing	This was a slight downgrade from my last Panasonic Microwave, but I needed a slightly smaller one, and couldn't pay quite as much.  Well, you get what you pay for.  This cooks quite nicely, but the defrost and the reheat functions are by no means as good as they were on the more expensive model.  Not a bad microwave, all in all, but it was just a little disappointing after I had so loved my older one.
3196	B005BFZ5N6	R1U3JLBHUSFW07	Panasonic NN-SD681S Genius "Prestige" 1.2 cuft 1200 Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	We're Not Microwave Dependent - But This Is A Good One	Easy to operate.  Authentic feel to the controls.  Wonderful to reheat coffee -- and thaw frozen meat using its sensor.  Still discovering its capabilities.  Right now my wife and I are very pleased
3197	B0009KMYHI	RMPCNL7V4LXH0	Panasonic NN-H765BF Genius 1.6 cuft 1250-Watt Sensor Microwave with Inverter Technology, Black	I don't know what went wrong	I bought this oven a year back and it ran perfectly well. My wife loved the brand, but suddenly there was a pop and it stopped working. I showed it to a mechanic and he said that the magnetron and a fuse were gone. I bought another Panasonic microwave oven and that one also turned off with a pop within a month and the problem was same. The product gives very nice service, but I don't know what went wrong with my two Panasonic ovens; now I have a stockpile to dispose off. I am sad because I liked the brand and none of it worked for me.
3198	B000ON2TQG	RVYXZWM6I8JLQ	Panasonic NN-SD997S Genius "Prestige" 2.2 cuft 1250-Watt Sensor Microwave with Inverter Technology & Blue Readout, Stainless Steel	Great microwave	Don't listen to those who complain about the supposed "chip" on the top of the microwave. I've owned two of these Panasonic microwaves, and they both had this. Careful examination shows that it's a divot in the door so that it swings open freely.Otherwise, this is a good product. Cooks evenly and looks nice. Would recommend!
3199	B005C2QM3U	RUFEEVFV0MC69	Nostalgia Electrics RMO-400BLK Retro Series .9 CF Microwave Oven, Black	Tacky / non-retro microwave	I purchased this oven based on the reviews, big mistake. This oven might nuke just fine but it is really cheap looking! There is plastic chrome type all over it declaring it's retro credentials, how could it be retro when there were no microwaves in this supposed time zone, think Sputnik. I will keep this short if you like cheap tacky looking things, you are going to love this product. If you do not stay far, far, another galaxy away from this.
