<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	1
<s> The decor of the	is very old just another 3 star hotel standard !!! </s>	hotel	0
<s> The room does have a LCD TV , i will not stay in	Again . </s>	this Hotel	0
<s>	was a city view room facing Street .. So from a view perspective , there is nothing that we can wow about !!! </s>	Our room	0
<s> Our room was a city view room facing Street .. So from a view perspective , there is nothing that we can	!!! </s>	wow about	0
<s> Thank you for a nice	</s>	stay	1
<s>	was a real pleasure and we are looking forward to come again . ( we booked already once your hotel and we made a mistake in the booked days and we realised only the day before our leaving at home that the period we taught we had booked , had already passed by , so we were very glad that this time every thing was getting out well ) </s>	Our stay	1
<s> I had some issues with the cleanliness of hotel in general , including the rather used	which start asking for renovation . </s>	rooms	0
<s> I had some issues with the cleanliness of hotel in general , including the rather used	which start asking for renovation . </s>	rooms	0
<s>	in the hotel restaurant is excellent with a wide range of things for breakfasts . </s>	The quality of food	1
<s>	in the hotel restaurant is excellent with a wide range of things for breakfasts . </s>	The quality of food	1
<s> Idem	and jacuzzi area . </s>	the hotel pool	0
<s> Idem the hotel pool and	. </s>	jacuzzi area	0
<s> Actually	is just outside the hotel . </s>	the tram stop	1
<s> I had some issues	of hotel in general , including the rather used rooms which start asking for renovation . </s>	with the cleanliness	0
<s> Good location , average	</s>	quality	1
<s> The hotel is located next too the exhibition centre on the outskirts in Lyon so	on the outskirts in Lyon so traveling to the city centre takes some time but the place is well served by public transport . </s>	traveling to the city centre	0
<s> It 's advantage is location on	though . </s>	the view of Lyon	1
<s> Good	, average quality </s>	location	1
<s> The hotel is located next too	is well served by public transport . </s>	the place	1
<s>	is located next too the exhibition centre on the outskirts in Lyon so traveling to the city centre takes some time but the place is well served by public transport . </s>	The hotel	0
<s>	is located next too the exhibition centre on the outskirts in Lyon so traveling to the city centre takes some time but the place is well served by public transport . </s>	The hotel	1
<s> A lot of food with good local products , a nice	, a paradise . </s>	place to relax	1
<s> A lot of	with good local products , a nice place to relax , a paradise . </s>	food	1
<s> A lot of food with good local	, a nice place to relax , a paradise . </s>	products	1
<s> A lot of food with good local	, a nice place to relax , a paradise . </s>	products	1
<s> The staff was really great and	was superb . </s>	the service	1
<s> We enjoyed the	· in as well and can be recommended . </s>	all	1
<s> We enjoyed the	· in as well and can be recommended . </s>	all	1
<s> We are looking forward to hear Calimera everywhere again and to enjoy the really great	of these people ..... </s>	hospitality	1
<s> We are looking forward to hear Calimera everywhere again and to enjoy the really great	of these people ..... </s>	hospitality	1
<s> We are looking forward to hear Calimera everywhere again and to enjoy the really great	of these people ..... </s>	hospitality	1
<s> Rent a car , cycling as well or to visit the mountain village of Agia marina.Chania and especially	have stolen our hearts . </s>	this hotel	1
<s> We had an excellent	, nothing but credit . </s>	vacation	1
<s> Great	</s>	hospitality	1
<s>	was really great and the service was superb . </s>	The staff	1
<s>	is wonderful ! </s>	Breakfast	1
<s>	is nice but interesting because accessible from 7 am to 11 pm ! </s>	Vital Spa	1
<s>	is nice but interesting because accessible from 7 am to 11 pm ! </s>	Vital Spa	1
<s>	is nice but interesting because accessible from 7 am to 11 pm ! </s>	Vital Spa	1
<s> A nice hotel in a good	... </s>	place	1
<s> A nice	in a good place ... </s>	hotel	1
<s> At 2 steps from	! </s>	downtown	1
<s> Excellent	. </s>	hotel	1
<s> Friendly	. </s>	staff	1
<s> Quiet	. </s>	location	1
<s> Excellent	. </s>	Hotel	1
<s> Good	. </s>	situation	1
<s> Friendly	. </s>	staff	1
<s>	, sauna and jaccuzzi are perfect and it is easily to access from your bedroom thanks to dedicaced lift . </s>	The spa	1
<s> The spa ,	and jaccuzzi are perfect and it is easily to access from your bedroom thanks to dedicaced lift . </s>	sauna	1
<s> The spa , sauna and	are perfect and it is easily to access from your bedroom thanks to dedicaced lift . </s>	jaccuzzi	1
<s> Then , you can finish your day around a good	in restaurant . </s>	meal	1
<s> The spa , sauna and jaccuzzi are perfect and	is easily to access from your bedroom thanks to dedicaced lift . </s>	it	1
<s>	is perfect if you need some relaxing and lovely week · end with your partner . </s>	This hotel	1
<s> A good	for a relaxing and lovely weekend </s>	choice	1
<s> The spa , sauna and jaccuzzi are perfect and it is easily to access from your bedroom thanks to dedicaced	. </s>	lift	1
<s> A good choice for a relaxing and lovely	</s>	weekend	1
<s> A good choice for a relaxing and lovely	</s>	weekend	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays.	is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	beach	1
<s> really nice hotel , well laid out all	over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	rooms	1
<s> really nice hotel , well laid out all	over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	rooms	1
<s> really nice hotel , well laid out all	over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	rooms	1
<s> really nice hotel , well laid out all	over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	rooms	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem.	are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	choice of drinks	0
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of	not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	sunbeds	1
<s> really nice hotel , well laid out all rooms over look	which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	the spa	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get	with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	some aircraft noise	0
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get	with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	some aircraft noise	0
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage	so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	ever.staff	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage	so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	ever.staff	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best	ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	back massage	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely	our ages 22 to 50 please go you will like it . </s>	cocktails.	1
<s> Good	</s>	all rounder	1
<s> really nice	, well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	hotel	1
<s> really nice hotel , well laid out all rooms over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if	would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	it	1
<s> really nice hotel , well laid out all	over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	rooms	1
<s> really nice hotel , well laid out all	over look the pool. rooms are nice and large have tea coffee making facilties , mini fridge. loads of sunbeds not sure if it would be the same during school holidays. beach is clean they come round collecting plastic drink cups and empty water bottles.went to all four restaurants Asian being how favourite.used the spa which was excellent had the best back massage ever.staff so kind and friendly. you do get some aircraft noise with being so close to airport but not a big problem. choice of drinks are limited but you always find something to drink lovely cocktails. our ages 22 to 50 please go you will like it . </s>	rooms	1
<s> The atmosphere was so relaxing with	. </s>	the staff	1
<s>	was so relaxing with the gardens , walkways , old buildings and even the staff . </s>	The atmosphere	1
<s>	was the most picturesque of Tuscany and I cannot wait until I can go back again . </s>	This	1
<s>	was absolutely stunning . </s>	Hotel and Villa Dievole	1
<s> So in the future no more trips to	will be booked from our association and we suggest all other people to be very careful . </s>	this hotel	0
<s> We are very very unhappy about this treatment in such serious situation and after staying	a lot of times . </s>	there	0
<s> Upon contacting the hotel one week before trip to cancel reservation we discovered that no	will be possible while no advice was provided , during reservation , about cancelling policies . </s>	refund	0
<s> Best	in Frankfurt </s>	hotel	1
<s> Always is one of the best	I ever use . </s>	hotel	1
<s> There is no	nor swimming pool . </s>	sauna	0
<s> There is no sauna nor	. </s>	swimming pool	0
<s>	with discovery but no HBO . </s>	Flat TV	1
<s>	with discovery but no HBO . </s>	Flat TV	0
<s>	with discovery but no HBO . </s>	Flat TV	0
<s> Service on	is quite international : ) </s>	the stuff	1
<s> In my room	was ok and it was quiet but I had room with view on wall : ) Most of colleagues were complaining for the mattresses being old and some for noises from outside ( train in particular ) . </s>	mattress	1
<s>	on the other hand was very good and the stuff is quite international : ) </s>	Service	1
<s> In my room mattress was ok and it was quiet but I had room with view on wall : ) Most of colleagues were complaining for	being old and some for noises from outside ( train in particular ) . </s>	the mattresses	0
<s> In my room mattress was ok and it was quiet but I had room with view on wall : ) Most of colleagues were complaining for	being old and some for noises from outside ( train in particular ) . </s>	the mattresses	0
<s> In my room mattress was ok and it was quiet but I had room with view on wall : ) Most of colleagues were complaining for	being old and some for noises from outside ( train in particular ) . </s>	the mattresses	0
<s> I think	's too much for what it offers . </s>	it	0
<s> In my room mattress was ok and	was quiet but I had room with view on wall : ) Most of colleagues were complaining for the mattresses being old and some for noises from outside ( train in particular ) . </s>	it	1
<s> In my	mattress was ok and it was quiet but I had room with view on wall : ) Most of colleagues were complaining for the mattresses being old and some for noises from outside ( train in particular ) . </s>	room	0
<s>	were lovely and willing to assist with anything they could help with . </s>	Staff	1
<s>	were lovely and willing to assist with anything they could help with . </s>	Staff	1
<s> Both times all inclusive ,	was okay , got abit repetitive at times so opted to visit the sister hotel next door on a few occasions as there appeared to be more of a variety there also a few visits where payed to mcdonalds wich is situated only a 5 minute walk away . </s>	food	1
<s> Both times all inclusive ,	was okay , got abit repetitive at times so opted to visit the sister hotel next door on a few occasions as there appeared to be more of a variety there also a few visits where payed to mcdonalds wich is situated only a 5 minute walk away . </s>	food	0
<s> Lovely	. </s>	hotel	1
<s>	is lovely , very clean & tidy . </s>	Hotel	1
<s>	is lovely , very clean & tidy . </s>	Hotel	1
<s>	is lovely , very clean & tidy . </s>	Hotel	1
<s> The rooms are tiny , the furniture ,	and walls need an urgent refurbishment , and some cleaning would be nice . </s>	carpets	0
<s> The rooms are tiny , the furniture , carpets and	need an urgent refurbishment , and some cleaning would be nice . </s>	walls	0
<s> The rooms are tiny ,	, carpets and walls need an urgent refurbishment , and some cleaning would be nice . </s>	the furniture	0
<s>	didn 't function several times . </s>	One TV	0
<s> There was	in all of our three rooms . </s>	a strange smell	0
<s> The rooms are tiny , the furniture , carpets and walls need an urgent refurbishment , and	would be nice . </s>	some cleaning	0
<s> There were	going on , starting at 9 a. m . </s>	nousy works	0
<s> The good sides are limited to two : The location is excellent , and the	was OK . </s>	breakfast	1
<s>	are limited to two : The location is excellent , and the breakfast was OK . </s>	The good sides	0
<s>	is not worth 3 stars at all . </s>	This hotel	0
<s>	are tiny , the furniture , carpets and walls need an urgent refurbishment , and some cleaning would be nice . </s>	The rooms	0
<s>	is excellent , and the breakfast was OK . </s>	The location	1
<s> In the bar areas there were	but not enough tables so nowhere to sit . </s>	plenty of tables	1
<s> However the food was cold , not enough	in restaurants . </s>	crockery / cutlery etc	0
<s>	was so loud it made your ears sting ! </s>	Piped music	0
<s> However	was cold , not enough crockery / cutlery etc in restaurants . </s>	the food	0
<s> In the bar areas there were plenty of	but not enough tables so nowhere to sit . </s>	tables	0
<s>	was very nice , clean and well maintained . </s>	Hotel	1
<s>	was very nice , clean and well maintained . </s>	Hotel	1
<s>	was very nice , clean and well maintained . </s>	Hotel	1
<s>	smoked everywhere which was not pleasant . </s>	They	0
<s>	smoked everywhere which was not pleasant . </s>	They	0
<s> Both	and bathroom were a bit small though . </s>	room	0
<s> Both room and	were a bit small though . </s>	bathroom	0
<s> Good staff , comfortable	and great breakfast . </s>	bed	1
<s> Good	, comfortable bed and great breakfast . </s>	staff	1
<s>	’s within walking distance of Rome ’s most important sights . </s>	It	1
<s> Good staff , comfortable bed and great	. </s>	breakfast	1
<s> Good 4 stars	</s>	hotel	1
<s> Good 4 stars	</s>	hotel	1
<s>	is a good 4 stars hotel . </s>	The Empire Palace	1
<s>	is a good 4 stars hotel . </s>	The Empire Palace	1
<s> I had a	with a " kitchen " ... Well the kichen was old , gross and kind in a " cupboard " . </s>	studio room	0
<s> Definetely to be avoided except if you want to be near the Arc de Trimphe and Champs Elysees but there are	. </s>	better options around	0
<s> Definetely to be avoided except if you want to be near the Arc de Trimphe and Champs Elysees but there are	. </s>	better options around	0
<s> I had a studio room with a " kitchen " ... Well	was old , gross and kind in a " cupboard " . </s>	the kichen	0
<s> I had a studio room with a " kitchen " ... Well	was old , gross and kind in a " cupboard " . </s>	the kichen	0
<s> I had a studio room with a " kitchen " ... Well	was old , gross and kind in a " cupboard " . </s>	the kichen	0
<s> Not a lot of space in	( a general issue in Paris anyway ) and an old bathroom . </s>	the room	0
<s> Breakfast is brought to the room ,	is very poor ( better of going out to grab a croissant ... ) . </s>	quality	0
<s> Not a lot of space in the room ( a general issue in Paris anyway ) and an old	. </s>	bathroom	0
<s>	is brought to the room , quality is very poor ( better of going out to grab a croissant ... ) . </s>	Breakfast	1
<s>	is not reliable : several mistakes made in the orders ( happened to me and some colleagues .. tea instead of coffee , no show , getting 2 breakfasts instead of 1 ... ) . </s>	Service	0
<s> Great	but no ! </s>	location	0
<s> Great	but no ! </s>	location	0
<s> The rooms are very clean and	there are very polite and speak excellent English . </s>	the staff	1
<s> The rooms are very clean and	there are very polite and speak excellent English . </s>	the staff	1
<s> However , a	is less than 5 minutes away walking from the hotel . </s>	Tram stop	1
<s>	are very clean and the staff there are very polite and speak excellent English . </s>	The rooms	1
<s>	are OK by European standards . </s>	The hotel rooms	1
<s>	are OK by European standards . </s>	The hotel rooms	0
<s>	is not what you expect from Amsterdam . </s>	The area around	0
<s>	is very friendly en work very hard to please the people </s>	Personal	1
<s>	is very friendly en work very hard to please the people </s>	Personal	1
<s> In April we will be back for a very sunny relaxing	</s>	week	1
<s> In April we will be back for a very sunny relaxing	</s>	week	1
<s> In April we will be back for a very sunny relaxing	</s>	week	1
<s> Top	. </s>	hotel	1
<s> Every time is a wonderfull	</s>	holiday	1
<s> So	is very convenient . </s>	the location	1
<s> When checking in and out	was very friendly . </s>	the staff	1
<s> There were	available in front of the hotel . </s>	parking spaces	1
<s> Our room was spacy and clean and	was clean as well . </s>	the bathroom	1
<s>	was spacy and clean and the bathroom was clean as well . </s>	Our room	1
<s>	was spacy and clean and the bathroom was clean as well . </s>	Our room	1
<s> In summary	is a good option for short stays / city breaks . </s>	the hotel	1
<s> Good	</s>	choice	1
<s>	is located very close to the subway station and it takes just a few stations to the inner city . </s>	The hotel	1
<s>	is located very close to the subway station and it takes just a few stations to the inner city . </s>	The hotel	1
<s> Interior is superb as well as	. </s>	rooms	1
<s>	is superb as well as rooms . </s>	Interior	1
<s> There are good conference rooms with all necessary infrastructure , good	allowing you to have nice evening , pool , restaurants , internet , 5 minutes to airport · everything you need to do a business and relax after that . </s>	location	1
<s> There are good conference rooms with all necessary infrastructure , good location allowing you to have nice evening , pool , restaurants , internet , 5 minutes to	· everything you need to do a business and relax after that . </s>	airport	1
<s> Just good	for business </s>	place	1
<s> There are good	with all necessary infrastructure , good location allowing you to have nice evening , pool , restaurants , internet , 5 minutes to airport · everything you need to do a business and relax after that . </s>	conference rooms	1
<s> There are good	with all necessary infrastructure , good location allowing you to have nice evening , pool , restaurants , internet , 5 minutes to airport · everything you need to do a business and relax after that . </s>	conference rooms	1
<s> What I liked was a balcony in the room , nice bathroom with all necessary things , good	with a lot of channels ( English , Russian , Azerbaijan , German and so on ) . </s>	TV	1
<s> What I liked was a balcony in the room , nice bathroom with all necessary things , good	with a lot of channels ( English , Russian , Azerbaijan , German and so on ) . </s>	TV	1
<s> What I liked was a balcony in the room , nice	with all necessary things , good TV with a lot of channels ( English , Russian , Azerbaijan , German and so on ) . </s>	bathroom	1
<s> What I liked was a balcony in the room , nice	with all necessary things , good TV with a lot of channels ( English , Russian , Azerbaijan , German and so on ) . </s>	bathroom	1
<s> What I liked was a	in the room , nice bathroom with all necessary things , good TV with a lot of channels ( English , Russian , Azerbaijan , German and so on ) . </s>	balcony	1
<s> Also cleanliness is not	was always dirty . </s>	the carpet	0
<s>	was not really smiling and nice , but helped quickly , if I asked for . </s>	The stuff	0
<s>	was not really smiling and nice , but helped quickly , if I asked for . </s>	The stuff	1
<s> Also	is not the hotel 's best side , the carpet was always dirty . </s>	cleanliness	0
<s> It was really hot in Baku in July , and the main problem in the hotel was bad	, which was hardly working . </s>	air · conditioner	0
<s> It was really hot in Baku in July , and the main problem in the hotel was bad	, which was hardly working . </s>	air · conditioner	0
<s>	is close to the center of Baku , even though it is located in poor area , when all the best hotels are located in the seashore . </s>	Hotel location	1
<s> The bed was big and really comfortable and	had everything essential · minibar , TV and a huge bathroom with a bathtube . </s>	the whole room	1
<s> Nice hotel in a very good	</s>	location	1
<s>	was quite tiny and with only one window going into the yard , so not much light during the daytime . </s>	The room	0
<s>	was quite tiny and with only one window going into the yard , so not much light during the daytime . </s>	The room	0
<s>	was quite tiny and with only one window going into the yard , so not much light during the daytime . </s>	The room	1
<s>	was quite tiny and with only one window going into the yard , so not much light during the daytime . </s>	The room	0
<s>	was big and really comfortable and the whole room had everything essential · minibar , TV and a huge bathroom with a bathtube . </s>	The bed	1
<s>	was big and really comfortable and the whole room had everything essential · minibar , TV and a huge bathroom with a bathtube . </s>	The bed	1
<s>	were very clean and the staff really friendly . </s>	The rooms	1
<s> One should of course mention the location ·	is Top ! </s>	it	1
<s> The bed was big and really comfortable and the whole room had everything essential · minibar , TV and a huge	with a bathtube . </s>	bathroom	1
<s> The bed was big and really comfortable and the whole room had everything essential · minibar , TV and a huge	with a bathtube . </s>	bathroom	1
<s> The rooms were very clean and	really friendly . </s>	the staff	1
<s> Nice	in a very good location </s>	hotel	1
<s> Asked for an	than never arrived , they offered me access to the full continental breakfast : what a shame , and they even charge some 13 € for that . </s>	iron	0
<s> For 160 € without breakfast I believe I should get	also in Paris , but this was not the case . </s>	a decent room	0
<s> For 160 € without breakfast I believe I should get	also in Paris , but this was not the case . </s>	a decent room	0
<s> For 160 € without breakfast I believe I should get	also in Paris , but this was not the case . </s>	a decent room	0
<s> The room size is unbearable and	is even smaller . </s>	the bathroom	0
<s> Asked for an iron than never arrived , they offered me access to the	: what a shame , and they even charge some 13 € for that . </s>	full continental breakfast	0
<s> Asked for an iron than never arrived , they offered me access to the	: what a shame , and they even charge some 13 € for that . </s>	full continental breakfast	0
<s> Centrally located but low value	</s>	hotel	1
<s> Centrally located but low value	</s>	hotel	0
<s>	is unbearable and the bathroom is even smaller . </s>	The room size	0
<s>	is good . </s>	Maid service	1
<s>	at the hotel buffet , no frills . </s>	Breakfast	0
<s> In general , the hotel is modern , with a large	. </s>	car park	1
<s>	is friendly , but once again not work ( when we arrived , we had to ourselves dostovat much luggage and carry in our room ) . </s>	The staff	0
<s>	is friendly , but once again not work ( when we arrived , we had to ourselves dostovat much luggage and carry in our room ) . </s>	The staff	1
<s> Idea	</s>	Hotel Milano San Siro	1
<s> In general , a positive	of the hotel . </s>	impression	1
<s> Had dinner in the city , as in the evening in the hotel	just worked . </s>	bar	0
<s> In general ,	is modern , with a large car park . </s>	the hotel	1
<s>	is normal . </s>	Service	1
<s>	is ok if you are used to walk . </s>	The location	1
<s>	's about 15 · 20 minutes easy walk to the city center . </s>	It	1
<s>	were very friendly . </s>	The staff	1
<s> There aren 't	unfortunately . </s>	many English channel on TV	0
<s> When we stayed there , there was a weird	. </s>	smell around the sitting area	0
<s> When we stayed there , there was a weird	. </s>	smell around the sitting area	0
<s> I wouln 't use	ever again . </s>	Thomsons	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty	, black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty TV . </s>	tiling round toilet area	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty	, black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty TV . </s>	tiling round toilet area	0
<s> This is what we found in our room : cracked	from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty TV . </s>	bathroom door	0
<s> This is what we found in our room : cracked bathroom basin , chipped	, dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty TV . </s>	bath	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no	, very old and faulty TV . </s>	tea or coffee making facilities	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn	, no tea or coffee making facilities , very old and faulty TV . </s>	bed cover	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn	, no tea or coffee making facilities , very old and faulty TV . </s>	bed cover	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty	. </s>	TV	0
<s> This is what we found in our room : cracked bathroom basin , chipped bath , dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty	. </s>	TV	0
<s> Terrible	</s>	room	0
<s> This is what we found in our room : cracked	, chipped bath , dirty tiling round toilet area , black mould on tiling , rotten bathroom door from water damage , heavily stained and torn bed cover , no tea or coffee making facilities , very old and faulty TV . </s>	bathroom basin	0
<s>	is very good , dinner is excellent . </s>	Breakfast	1
<s> First day when we arrived	wasnt clean . </s>	the toilet	0
<s> Second day was	cleaned and rest of our stay we had no problem with this . </s>	toilet	1
<s> Second day was	cleaned and rest of our stay we had no problem with this . </s>	toilet	1
<s> We really enjoyed	. </s>	our stay	1
<s> Breakfast is very good ,	is excellent . </s>	dinner	1
<s> Nice	, excellent cuisine </s>	hotel	1
<s> Nice hotel , excellent	</s>	cuisine	1
<s> Nice and clean	. </s>	hotel	1
<s> Nice and clean	. </s>	hotel	1
<s> Great	not far from the city centers and we never needed any bus ride during our stay . </s>	location	1
<s> Great	not far from the city centers and we never needed any bus ride during our stay . </s>	location	1
<s> It is one of	are well known at the time of booking . </s>	the amenities	1
<s>	is good enough for couples in leisure holidays or for business trips . </s>	The place	1
<s> Not a	for family with kids or if you are used at 4 / 5 * comfort . </s>	place	0
<s>	are close by , the receptionists have been happy to give a recommendation about cheap place to eat and the best neighborhoods for pintxos hopping !!!!! </s>	Many restaurants	1
<s> Many restaurants are close by ,	have been happy to give a recommendation about cheap place to eat and the best neighborhoods for pintxos hopping !!!!! </s>	the receptionists	1
<s> Great location not far from the city centers and we never needed	during our stay . </s>	any bus ride	1
<s> Great	in November </s>	stay at Ibis Bilbao	1
<s> It is one of the Ibis chain hotels and , as such , it offers a	, everything is clean , the amenities are well known at the time of booking . </s>	business oriented services	1
